Sitters Member ID,Sitters User ID,Sitters Sitter Has Review (Yes / No),Sitters Average Rating,Sitters Total Number of Reviews
19310942,857cc2a1-6c58-5827-b95e-f02bed89ec3b,No,,0
14376072,2d8eb1f2-d1a0-5023-acda-f3911b5e9482,Yes,5.00,1
19667926,3cd1cb8e-5961-54b5-a51a-7076a6aa3028,No,,0
18045864,f8a2191c-d7f9-5d81-bb8e-7be41d056b28,No,,0
16180809,3f1badc4-cb57-528c-bea9-ef2a587553be,No,,0
18466888,a3745b41-0962-5033-a539-0519303a36bd,No,,0
20407013,79388bb6-9a87-57d9-a589-1b363a29c3aa,No,,0
16504620,0972a165-0913-5af5-8eb6-ab53f2dfaab6,No,,0
18166233,3dece244-d953-5f3f-bd35-722d5a917cd2,No,,0
20300919,91afcb0e-a5b8-50c4-a75b-369a3e4b334e,No,,0
10194838,d5b059ba-1de6-5512-b053-05a89cdb60bf,No,,0
17961964,0170a98c-b1b3-5847-9dc4-642cacb62253,No,,0
18352825,3fbd3c08-64ab-5359-a2c9-fd44e50b102e,No,,0
17899571,04fc5888-1968-5a1b-ac9d-15242d86fd9f,No,,0
18206037,d07fdcb1-879b-5436-820b-fa04417e347a,No,,0
20515023,d6cacba2-7894-59cd-b668-32b93373bd50,No,,0
17493354,61f65a0f-e5e1-593c-ae39-f01ce3772d94,No,,0
14197592,f786652e-f8e0-58a1-a912-f8dfbe4b49f4,No,,0
15087387,9baea411-293d-5438-99dc-2ee00d475cbe,No,,0
19051366,9c92caa0-1eca-5a35-8990-61598fc88c6f,No,,0
20533000,64b5e241-1585-5559-afc4-aac0471b09b4,No,,0
18202969,d3625b6e-3752-5ffa-be79-31cd51ba70d2,No,,0
12412467,b0048363-68df-55c9-9fe7-8540251e24f1,Yes,5.00,1
19879713,0c3fcbfc-2e15-5c89-9fbc-9a532fb294c9,No,,0
16930690,946b735e-c0fe-5d15-b862-ef5c351f3875,No,,0
20279633,a3b0fb85-5275-57db-8145-631eb2c4303e,No,,0
16643234,27ba5203-66c2-51e6-98ca-06ba05cc7c29,No,,0
18561628,e1350d7d-33f1-5e6a-a2bb-0fdefd8d5ccd,No,,0
10418108,af9eb3a4-93f5-5c18-88c8-36aeabfb901c,No,,0
20359707,c5479a4c-7cb5-57e7-ac8a-a3c15f4a839f,No,,0
18923056,85d1c027-6156-5fc4-bda7-b730cff6e78b,No,,0
19347361,b4d7edf7-2087-520e-9913-42ac1b097cdd,Yes,5.00,1
19681281,89351b28-0bb8-5766-97ea-cdd85fae16b3,No,,0
14296656,b8145af1-1d24-5425-8789-6c7471d1045e,No,,0
20255644,3bbc27dd-15d7-5bd4-8747-df5ea46e0235,No,,0
12196605,b8ab41ac-9c56-5df5-8517-fb2e76bf054e,No,,0
11655330,c935694c-4020-548e-9697-ac90f0225b81,No,,0
20255799,707e84be-98de-5a38-a196-9e7d379a5839,No,,0
20011812,6b217608-4485-5433-afe7-a3b7c228226f,No,,0
12102433,46f8cab3-5874-59da-925a-e30cfac50ebb,No,,0
17641141,37ea04db-5cf5-5c47-84a8-0353df9873cb,No,,0
19132425,82a49164-dc07-5b2d-99ff-7d2a8aa5e5c2,No,,0
19495775,b77f12b2-d272-51c4-97df-dfa771be68c0,No,,0
20394737,e15b8577-7c04-5b2c-9f49-4eda35ab0683,No,,0
17331878,7a39f842-d514-5368-aea5-34d8e0c6021b,No,,0
16947902,cd3e4bd6-a881-59f4-9c09-f3522e8b0eb4,No,,0
16391529,ba489e94-844c-577a-8293-fb1f54783581,No,,0
18312433,62d6a361-0c2f-57f3-a52b-5dce1d2394ec,No,,0
19426336,f1399613-197f-59ac-ac19-f169ce2deddd,No,,0
20542373,4716d79f-c7e6-5600-a211-9a4b523fc37b,No,,0
17472274,811bd966-c228-548e-96d7-eaa162175af1,No,,0
18496941,8fe65433-f4fe-5e70-a782-27c0ef8ba028,No,,0
11117217,bd7ff815-11bd-53c4-861d-686878d47185,No,,0
19747844,7b1370d2-f70f-5ad1-bc0e-8557abec4566,No,,0
15681298,0b71d114-aadd-53ee-818b-68e1f18ee2ba,No,,0
18538004,eea22657-3016-57be-aec5-1d9460e5f95e,No,,0
20426634,841fcdbb-b107-579e-920c-3de79c169586,No,,0
19106606,9b65f2dd-eb72-57c1-9350-bf586a622e3e,No,,0
19459491,830a9ed2-75f0-5422-a028-defffed0b755,No,,0
19197924,2494d5ca-70b7-521d-88b4-020687ea171c,No,,0
19671831,9c91cec2-6547-54b5-b9dc-161f7cc03bd9,No,,0
19365981,9d37b4ac-fc1c-59ba-ace4-cd9d726571fc,No,,0
13604974,66a5a782-33e3-54b7-b222-7a9c66e6f8cb,No,,0
19368682,41aea7ca-78ed-5142-ab2a-af7fef0dd4f4,No,,0
16678647,ff6566c1-78cd-5d68-95f6-be364e18e9dc,No,,0
20218776,62c4558e-c795-54c7-9da7-f27ee9bcf43b,No,,0
18843058,d10da22f-bb84-50da-b0f0-21b6295767fb,No,,0
18654406,58ad7f1c-1e5e-5bd8-824b-ea7f827da139,No,,0
18719823,dd77b355-09fa-5c77-90d6-fb4ffa0ee22a,No,,0
17935371,af842fc5-bc7d-5397-86e7-c1df2b4828eb,No,,0
19883920,819cfeeb-9cd7-5833-a376-ad1c372f6acf,No,,0
12933628,851bd325-945a-599c-a941-358a9b47b2a6,No,,0
19694526,0bcd93f6-aaf0-5830-b1ec-2e0c30e8513f,No,,0
18563799,613b4a7a-2623-58c1-8512-5587789f0b50,No,,0
19191288,a621d6f0-932c-5781-9e34-619487182cdd,No,,0
11187359,98e08e1a-01a4-5d1c-a350-b539e17d7140,No,,0
17998739,952fb0e8-2c8d-5a4c-a32e-6c4066cd617d,No,,0
17571672,943e9409-09ff-5cde-be76-defea4784dfd,No,,0
16830536,6f98dd78-1a52-599e-a345-8a5d39c2d00b,No,,0
19168943,0fdc706c-7a91-5fe6-8f10-247c661a8f63,No,,0
19491444,6bcc2035-af6b-540a-9552-a51ddf702d6e,No,,0
19803414,be635041-aeab-546b-aacc-a2769b14a9b8,Yes,5.00,1
18884046,1984eea3-4d44-58b8-8554-5925ca4407f3,No,,0
17865937,a9819938-babf-56c6-b5b5-67c3877cc24f,No,,0
18164806,2c18410a-5efa-5fa4-86ad-5bce13cb21e3,No,,0
19907002,9e564aa2-dde4-586d-a388-b901f96d6769,No,,0
20466624,0e4993fb-47bf-5d42-8576-92b9a137eb92,No,,0
15759892,ab52c80a-e891-5fd1-babe-d39b7897b8c3,Yes,5.00,1
20346751,09f75722-b413-500a-b814-609d3e97b01c,No,,0
18585380,4bb40bf0-34f3-5711-8585-09f8d5c141d3,No,,0
18913045,8bdf2df7-4eb5-5c7a-a5b9-27784d9dda5f,No,,0
20471819,aaa48792-2710-5578-98fa-31b6ace7e9ba,No,,0
19827517,75d6e29e-74f4-556d-8fdc-576e287b627d,No,,0
16871802,ca018b75-46c0-5b41-b45e-702615407313,No,,0
17739345,070c2da0-c187-54ce-81af-584f64d7aaf8,No,,0
15236042,dcb83ac3-1d19-569d-a25d-c8bbddcd33fe,Yes,5.00,1
20162166,31f0de96-c398-5ac7-9e11-eb5d02a363c4,No,,0
19597758,3256aa2a-9ac9-5f27-a24c-7ea520d12e0e,No,,0
17688526,3f11aedc-e126-55d3-b575-6f940799d094,No,,0
16596163,ba58ee23-d423-529c-8efd-af537cacc4fe,No,,0
12670657,e881b7d6-80ab-5bfb-8c29-6919a1be6c98,No,,0
17694405,1180a44f-98b6-53b9-b94d-dec0fa6414ea,No,,0
12978621,02dcff48-a6e6-58e5-bac8-59126adcc184,No,,0
16042454,2c4ec8be-98ea-5e77-b28e-c94086b0ece4,No,,0
15159700,159b5421-7fe8-585e-b5f4-603806d7a1f2,No,,0
19002475,5557f6af-c0b9-501e-8753-1e615263bc0a,No,,0
18522870,e9809b85-4ee6-58e4-8428-4d288b6b70d4,No,,0
10359434,0347168a-ddeb-5524-a927-835650a3c2f7,No,,0
18542772,97d261f6-04c0-5a04-8378-63fcab42756c,No,,0
19987534,dfaca295-b13c-5eee-a8ae-2c268a95baa9,No,,0
18477768,4d51d01d-b363-5857-a48f-e972b884db91,No,,0
14999324,7c1da233-7317-5680-9348-a44a85f6c041,No,,0
19571220,27ecbc83-853c-569b-b3ec-4332a210c958,No,,0
19148498,793f46db-3208-51f5-b88c-49a25aabadc9,No,,0
10115941,d853f320-d91c-5e07-a27a-6e6659b79584,No,,0
13420932,ecf0e73e-0a8c-5c4a-a218-9812323be45b,No,,0
16666380,b9e48044-5b85-5cd8-981a-d7ed9083070a,No,,0
19858827,2ecbcfad-9a2e-555c-981a-34bd8a061113,No,,0
15323916,90097f96-c932-562a-94dd-264ad9f1d734,No,,0
10722097,c6738379-173b-5114-8a8a-80df9cbbbb38,No,,0
17009130,b83893b7-f850-5d87-bd9c-452d1689c92f,No,,0
19773896,b4b6f598-98ec-532b-96ed-8cee0e9e51fc,No,,0
16773375,4a2f5a0f-915c-5a77-afd8-9f7285cb18f6,No,,0
15709813,79ebdb52-de83-59a9-9b93-98fadfa0e324,No,,0
20596471,82f2bc2a-79b4-53c2-8a44-ef0b82aac7e8,No,,0
19477722,191da85a-9582-5b15-80bf-b7b94cd4d598,No,,0
11641859,7d8056b3-6ed7-5cad-a151-1b22205ba89d,Yes,5.00,1
16372964,3efbddf6-44c5-5aaf-88d0-249d5a0fff3f,No,,0
19951015,9c38c2e1-4faa-53da-b659-c512ef73a1bb,No,,0
13986470,14fc8d9f-006c-5419-8801-fe8968669c0c,No,,0
15480652,9b51c77d-3a18-5f33-8d6b-9a4f14919775,No,,0
19698828,830023d2-9edf-5526-8272-054835ea1e09,No,,0
12419455,c9d1c8bd-9d55-539f-b0fe-4a22a1fe4672,No,,0
18029165,55ffa523-7ea2-5b64-bac3-1157f978324a,No,,0
20440797,eff56a92-5eeb-50db-8348-90f9ca631643,No,,0
19624611,c5bf856d-360d-5e5c-8d3f-170d8314f6c9,No,,0
20255176,67895d33-5052-5224-b2b3-ad7db42c69cc,No,,0
19701321,3b5a5a06-165b-5fe8-84c4-05e14bef0530,No,,0
16493848,1f910729-3a68-5cb7-ae24-c0d73cfea8b3,No,,0
19142161,1f05d0c7-c638-5e79-85cb-79551e3e92e8,No,,0
18692349,7df41ca4-85e2-5df1-9752-c843433063e7,No,,0
18085298,bcf221a9-0450-583b-ac0f-47587c3d3fd5,Yes,5.00,1
19140085,4a41629e-ef77-58aa-b5fd-b92d6f86e1c2,No,,0
18954407,47cdecb8-98cc-5211-a0be-ced7150c66ef,No,,0
16033505,07e128a2-e352-5203-8ae1-d56b6dc1efe9,No,,0
18159934,0cb66e61-6d57-5d79-ae06-3727505cc585,No,,0
14050068,07e53bd9-5d29-5bee-8a62-a34008fc0d8e,No,,0
18305250,3d8097ac-aeac-5038-9a4b-fc364860690e,No,,0
15996853,7d91b9af-b663-5d7d-a5ad-5af055eeed9c,No,,0
19287155,54d40820-f26b-57fb-8e99-7fd713edda3e,No,,0
16519959,537a8c84-b10c-565c-957b-1cfeffb00a12,No,,0
18670874,0d43ed9f-4cc4-55c1-a642-fe85dd900028,No,,0
19379319,775113d2-ace0-5547-9e05-4c805da057d5,No,,0
12596560,3ed66a19-17b4-51a9-8e20-734eddcb2514,No,,0
19085425,db972a17-a6b4-5922-a00e-ac14e0dcaa07,No,,0
18874894,60013c7c-f96a-5b16-831e-4abbd6327d94,No,,0
20133824,e54b1d70-a7c6-5410-9c6f-47794e69330e,No,,0
11936466,4571b44c-4ef4-572b-8ac7-80c1788038d9,No,,0
20114185,2f67268e-fe1d-577c-9e3c-14c998cfb1b5,No,,0
20380156,666ac08e-f400-5fde-90b3-14c546012be9,No,,0
14324448,86a6bf97-58fb-5613-bd0c-ea2e009849ea,No,,0
20123607,7f0631e5-8f4d-53c2-bb0c-9a3d134b765d,No,,0
10452953,653fd779-43e3-5529-91f4-57a82ca7220d,No,,0
12979388,aa9c6393-0e66-5701-90e7-107954fdda04,No,,0
19587071,16f7604b-1da4-552a-ac53-f0bb8f5986ba,No,,0
19859985,6337f2e2-1c65-5c63-af0e-0246f03059ac,No,,0
20571655,eb798c35-3689-5f0e-bac8-806ef8688b49,No,,0
20454454,0ccb5077-affd-5111-ad0b-6f6a78581db2,No,,0
13840544,876a6624-ae56-57c0-8a06-e07caf2507d9,No,,0
11484250,952856b0-521c-5907-8d8c-07c8e9c679d9,No,,0
19645626,121e8433-7632-535d-9e30-bbb296481ec9,No,,0
11199679,2b0a1aba-27f8-58a2-800a-16a6b44e2628,No,,0
19072626,503686c5-b459-54c3-b2cb-da1e55199414,No,,0
15514052,38ee0d7b-1d34-57c5-b4c6-789064ca2aa6,No,,0
19328948,d452f39e-2c7b-50c4-887b-fb75b929d364,No,,0
14460698,d950ea11-7315-5286-bb57-89dc3d0e86b9,No,,0
13119472,e27c5131-77f1-5dc6-8c76-1bdd15e48a27,No,,0
18640257,6df8337d-7f0d-5baf-9b33-0d751b5ea4cb,No,,0
20338092,fd691c1c-97a7-56cd-a8ab-f46e309f671e,No,,0
18060322,967c1e95-61b3-5a1e-b666-13acb99ecb55,No,,0
12225718,ecba8812-228f-5534-ab1e-68b8356ecf6e,Yes,5.00,2
20256876,161afe03-e5a9-5e1a-aeaa-0e8de6782b0a,No,,0
13592279,1be1c7a8-be13-5f47-bae7-249b659cb61c,No,,0
20202694,4d32a557-9979-54bb-83c9-fbbb8e543ccd,No,,0
19202011,c078116b-0727-5477-b610-df19bd72c3fe,No,,0
16003435,0ebfdf8a-66cc-53f5-af2e-43c8caa718b9,No,,0
18832235,50e13bcc-8878-5083-8b5b-371480835bac,No,,0
16993706,9a96dd51-7987-5f0d-ace6-fb69686d5784,No,,0
15932435,892f965a-b861-5764-9ac4-f784560f3627,No,,0
20268963,6e340fd1-b82e-55ab-80b5-6bea6709db5b,No,,0
12667309,736a6550-5d9b-550d-98f6-422c456e209e,No,,0
17635774,f59149ee-4783-589c-bfbb-efe7327ca18a,No,,0
18597216,a76c4060-c312-5078-a1ea-d66c3662b0c9,No,,0
19972664,75b4bd72-f9a9-52c5-877d-303fdd4cb4bb,No,,0
19753484,f2137256-32fe-5ed8-9238-d7512c5c3864,No,,0
13723825,f61c3ba0-29d8-5c88-bce7-f0e38f23fe5c,No,,0
19743594,dc6b694b-1a21-5f97-9dd2-65b000e4491e,No,,0
19206725,55742a29-fe05-506c-8bbe-a2631cad7e23,No,,0
18946868,ab25d946-4f77-5d65-8c62-8b99ef59d44a,No,,0
12715893,f84ffce6-240a-5d01-a1a5-00dd7ba080b7,No,,0
16775975,6ff30eb4-e725-5362-9d3e-f643816cd75d,No,,0
20012447,7acd8e03-f302-5f7a-a048-272905b4d851,No,,0
18296430,ddcddeed-6caa-5e20-a4fe-1130a94f1373,No,,0
19422628,f739e39a-393d-510c-a8b0-3ba745dbcc9b,Yes,5.00,1
20278388,9b327fce-f2b0-596c-b71a-a0c6d1e6c3f4,No,,0
19392534,26128bc4-b837-5d0e-ab18-9996401e64d0,No,,0
19620378,ef03a4d7-7fb8-5a20-8570-3c519cd0663a,No,,0
18673778,4e97e4a1-8fa3-5532-af56-ed4931d836b3,No,,0
14971482,266109f2-ba14-5b00-b313-c9f25c9b7c2b,No,,0
20022180,1cdba39c-e0f7-521e-b0fc-45abe4520006,No,,0
18678263,0132aa59-2de8-573e-84f5-14bc6455fba6,No,,0
18695558,1feca40f-a770-5ace-a579-81c47abd1214,No,,0
10534747,670e986d-11a8-5a7c-ab76-db03f7850e61,No,,0
19675750,dc27594a-ffdd-571a-ab04-e34f6f49c4eb,No,,0
20104237,70924ee8-91ff-5c3a-82f0-ac8438a248b5,No,,0
19120455,1fadaa05-95a6-565c-b44c-b11f0ce657de,No,,0
17381949,8fd32aa2-1de5-5e78-ae77-0a31ee3366a1,No,,0
19120418,f63325a2-a560-5dfd-aab5-b85fe8d6f653,No,,0
14474215,a6f444f4-fde9-5da0-abfc-94a8ff85b82c,No,,0
19259662,c5a59367-adaa-5664-96e7-a61537f31fa2,No,,0
16174452,7a6ec598-0f32-580f-a7d5-f62579d8bb76,No,,0
18149865,370812cb-50e5-5b24-ab91-ae0eab6e7c05,No,,0
14899432,a9431984-3578-5c89-a18e-c34a3751148d,No,,0
18614959,4f4f6186-343a-59b0-a773-b27f603aa4dc,No,,0
18913838,13dc6624-f800-5ef7-8fed-87b7f0246696,No,,0
19926002,ba7bb5c4-07e1-53ce-b725-f95237f37fcf,No,,0
17458836,aa976cd1-5561-5b18-9a4e-b39152ba780d,No,,0
19266398,208b10c9-62fc-5d24-83b9-b03372ae3181,No,,0
16863926,23fc6158-2019-5cef-bd94-38e02d5d763b,No,,0
19913691,bb1ee03e-e1ae-59ee-97e0-b1076ce05aca,No,,0
20295685,0898ee3e-04fc-54b7-a1ae-e6f233d0e40b,No,,0
16820589,7895d485-f05c-594e-b51a-4f0034724c0e,Yes,5.00,1
19511996,5b044a22-be8f-55ed-95f3-2527b7ffd13e,No,,0
19858996,e8518812-d273-547c-8a7c-b58efc9b5bc8,No,,0
12858344,d7f7aca4-4ee5-5692-a880-8bb62a24bbde,No,,0
18500899,66ccefcd-0bee-58da-be0a-441bd9e652cb,No,,0
16613662,48900c78-b6ba-582f-8603-ef55d21e7d67,No,,0
15282134,c43073ca-ad9d-5ddf-a8d1-d9ccf4b8324b,No,,0
19998004,808dbf44-efe6-5415-9075-fe492794b5c7,No,,0
12207301,02fd7867-b594-522b-9682-aeef55cd65b9,No,,0
19108996,2b79896a-525a-59cc-a945-b060619fa68e,No,,0
19323446,99f57c7a-eea5-549e-a0e6-70190f93ae53,No,,0
18657574,cce2d6cc-aa5c-58f3-8f80-8372ace4cbf3,No,,0
17936180,19603777-e5c7-5201-ab67-78ced1d77e6e,No,,0
19699420,a2143099-08a5-5f39-9f58-407ec42349ee,No,,0
18611545,87f4a14e-6612-50a7-abba-6ce6395e7cd7,No,,0
13820895,4f74887e-7b95-5d92-9199-812f2b054f72,No,,0
14299115,44974d19-cd91-5270-8a15-7f413e5a0dc9,No,,0
18970666,8168c63a-dc4a-507c-8ab5-e7f56278aee3,No,,0
20388169,16fdce25-76b6-5391-9fba-9016962ddcfc,No,,0
19480201,95ca8306-0936-5d8f-8dde-e38fae7ff356,No,,0
20423095,827389fc-3dbb-5be5-8c85-9b1a739f4f04,No,,0
14063872,fa65c4d7-b361-550a-badb-7ea24229b125,No,,0
19341737,c3716a20-0c53-59ed-8e53-85d4f9c66325,No,,0
19969682,83529e61-8a1d-5870-af10-a787b7dde363,No,,0
18882977,614c0aa0-23bf-5618-b2f1-dd16881fd7e9,No,,0
17411685,dd431b5d-d1d8-5a85-a00b-4faf52006ace,No,,0
19702895,57671115-d763-57df-884e-3233dfaf286a,No,,0
18893525,f3b1cd79-d6b0-5128-92c2-625c650af64f,No,,0
20409743,173cf79a-d7ee-5894-bfea-b262becc8d6c,No,,0
18810252,875b71e6-7aff-57bb-b6cc-abae1ade1b8f,No,,0
20559239,9da280e9-b3c3-556d-8ff9-122bd73b2b17,No,,0
20098048,7f8cf2b0-536b-57bf-8aa2-5f8367ba5b5a,No,,0
16434733,11218ada-678f-590f-a27c-b962d301fd4a,No,,0
19908571,5be5d739-b73b-5436-868b-497631810a35,No,,0
16064087,a3c95e51-4219-5234-a5b8-260055277997,No,,0
15585525,0d806c33-635f-512c-a01f-baad205a841e,No,,0
15618559,5d3a9b1e-0dcd-5ebb-a4d8-3439c904101d,No,,0
20233394,25dcf8d2-4603-5b8d-bb20-1b6340a84341,No,,0
20596310,debc352d-0618-5f4d-b8e6-5e1fc81b4b06,No,,0
17788070,b2cd4bc6-bef9-51d4-bbca-e3c129f3a8e9,No,,0
11530672,1444521f-2497-51ce-9a29-624c035c32a1,No,,0
18072933,8b7469aa-2f62-567f-b77f-1bfbcf10c077,No,,0
19442123,4b584101-1827-5955-ab6d-300c36cffc64,No,,0
17838564,41e45848-a134-5af6-95b8-b56b0b4cdb75,No,,0
17820362,c56c0849-2801-53dc-bf15-cf4014614ec2,No,,0
19451436,a69bb1e8-aeda-5a31-8e4e-20476f9d9af4,No,,0
19732248,14950d31-159d-5a78-bf57-59224daff2d2,No,,0
20433948,efd2d873-638d-5407-93cd-33e23e75e18d,No,,0
19615920,1deaf847-e8b2-5032-b76d-06976b24c073,No,,0
12997338,6cbde610-cf51-5046-959d-ed6af164a1dd,No,,0
14264419,34b115de-c3cd-5f2c-b5d5-639cd789b051,No,,0
18474827,9451b75a-6adb-5057-9cb7-41533c03be02,No,,0
12678756,e4ef7bdb-aa08-556b-bd7b-6bb2ff08b663,No,,0
18752493,a0b62742-9e96-52aa-8405-45f930615d1c,No,,0
19117192,257b6da9-3b6c-50d0-b681-bd28010c1cb9,No,,0
16787248,bd37b5e9-109b-5ed9-8c5b-5ef8a8b7f5b5,Yes,5.00,1
20285973,4f39d793-bd48-5aea-8a19-5faad374b216,No,,0
19737372,8461665a-3adc-5cb2-98e4-c08b60eca727,No,,0
20472056,86923d05-62d6-5a98-ba4f-810136bed5a0,No,,0
15537695,98fcc481-accb-58e1-bb6f-82965e3e37a7,No,,0
20311088,144b0c87-cec1-5879-ac28-eac3db7c1e4e,No,,0
15767339,a6f5fd68-a803-5e63-988c-d6d1db951d3e,No,,0
19743679,b1392e26-4961-5f8f-9c91-13aaa1dd44b5,No,,0
19001757,69bdd3ec-11e6-5322-96fb-87963ea62dc1,No,,0
14641969,ed8aa968-b746-5a9b-96c2-39c81dddae56,No,,0
18313566,becb1fd7-2737-51b2-8409-8725c9243f50,No,,0
14563768,11abab06-0e93-5ac8-9626-68e44c348379,No,,0
18895898,9e0aa882-76e1-50f4-8335-51e431b9be36,No,,0
11254206,5107a1b7-a6ed-56ce-ba1f-d94ee8a52ebf,No,,0
18577623,5b2559d4-b44d-579e-bb82-1da12023b5f0,No,,0
18262040,73ec17b0-547f-5853-ad41-64ce8cb29d62,No,,0
20448800,2097fe87-2054-5054-b1a7-e12ab44e789a,No,,0
19859970,38bb2394-3e7c-599b-bfc8-fc1712f25acc,No,,0
12903117,8713dce0-afc9-5871-8448-ef8ad34c3b99,No,,0
18200601,64cb2e32-c0b9-5840-a505-14bbc685c1a2,No,,0
20386883,83bdee4a-010c-573c-aa80-760ffd251ed9,No,,0
18192364,f0005f50-a0be-56bc-9174-40df9a9a0edf,No,,0
17426366,cc41bec2-01a9-5f31-a497-e0c503c2bd73,No,,0
20101594,e85dc16e-15c2-5cdc-936d-53cd7f2fa43b,No,,0
19962793,d84a40c0-6e4a-5c20-97ce-cc536b61b6d6,No,,0
13135413,051a8faf-b0f7-5bca-804b-0ebb732cea5d,No,,0
14324561,d7545433-b2b8-5935-a250-46d474456c60,No,,0
16483930,bd5fec6b-9ebb-570c-a38b-d462ea104893,No,,0
19420948,69582bf8-dfe6-5e65-8258-68e01d55d1a5,No,,0
19146645,cb3055ad-8987-53d9-817d-33ce1c6a207b,No,,0
19898876,54c4ca3d-a373-5cc4-a69a-d7f6f7f9018d,No,,0
16797600,74433453-b94e-5149-b871-573cf27827ef,No,,0
16672795,cb0087f9-7a69-5e61-867e-cac1f04fe5df,No,,0
18779439,35e22710-93b7-56d9-a1ab-6bb8d908ae7a,No,,0
19645642,d9f6460f-e6eb-5abb-9eba-22f9238041ed,No,,0
16911345,29c19782-5fed-54cd-b6bd-cad7f63a51f4,No,,0
18997308,18ee97d4-f066-5c53-a9cd-77d9e84997bc,No,,0
19256284,7fc10795-eeac-5b55-ae83-c41109ed8837,No,,0
18772337,a7d12113-2dd9-5b0e-b293-c104249b9841,No,,0
18958985,f5563c66-fde3-58e1-8403-f4378f89e8f4,No,,0
17922788,d1455fa1-4a17-5369-9dff-8491107f376c,No,,0
18864734,b7dc040c-a363-5e34-9505-be1ebb301e20,No,,0
18013391,df97245b-072c-55ae-9730-86650de24ec2,No,,0
15708300,648ce836-8ec1-5476-a928-f406fa6cfe22,No,,0
19921925,f2e9479d-902f-5111-947f-b4eb4254da00,No,,0
18045094,ed6152e0-6cd4-5a18-bac9-c9e2637d166c,No,,0
17903250,859453cd-5ca2-5f09-bceb-b551b40c80dc,No,,0
19583278,9761ffbe-0298-587b-ba12-ad7af28b6408,No,,0
19475316,29279c46-61db-5592-b8ba-ed207ed5593c,No,,0
12286253,a1e5f379-a9ce-5771-8a3a-9ed3b0a76ceb,No,,0
18951355,0ce21981-f291-54c4-ad74-0f5de02c645f,No,,0
18978062,c6f2e8c7-0e4b-57b7-819b-302487e318fe,No,,0
20366869,31e5356d-6983-5b25-8bc4-8f38c1a96770,No,,0
19914676,0eb2f737-54c0-5a03-98dc-162269213858,No,,0
17269098,c1cf5588-ae8c-52cc-9916-a0fda12cc402,No,,0
20567634,6c8eb677-61bd-5c25-b87e-37950957fde6,No,,0
19387293,272f0754-be97-52d1-9a42-a8ffd7df7504,No,,0
18323567,cb72de22-2b7a-5a2b-8daf-b6ecc64e5825,No,,0
15942906,1dd35d4a-35fc-5c01-834d-7caeefca2689,No,,0
19533915,ae36d9f3-932f-5e25-a73b-3dc16c93d613,No,,0
18736131,a74753b8-4b61-58e1-8b2d-c72533b7acf0,No,,0
15451889,218750b2-73a6-5445-b95b-0875f8ce8985,No,,0
19066046,329ff404-9926-5846-8d58-5ee7d4686078,No,,0
19880249,5d912815-d8d0-5317-9d8e-c07072d2dc53,No,,0
18681193,e93f430c-3090-5a8e-b47b-a50b50a3293a,No,,0
15270348,cca0c797-b966-543f-9530-0923faf3a2d6,No,,0
19471977,fa1c7b3a-78e9-5a96-88aa-59e5097a9865,No,,0
19537195,ac15e6cb-c331-5670-8970-95698edf1e1b,No,,0
17277985,091eb9b0-858f-5d54-8e27-86d798e41a5d,No,,0
19929030,4c33705e-3137-5ba8-b2fe-3ea6fc643f51,No,,0
19618098,04204896-72b2-57d7-bc7b-579966723a8a,No,,0
13561392,b3bd04c7-8240-500d-8d7e-14560ea25a1d,No,,0
17852733,fcad75cd-8cc2-5baf-a91b-a99eb232009b,No,,0
17050268,bb73d32f-7bd8-5428-b1ee-860fd50d58e3,No,,0
18729290,55ff8cb6-9c6b-5d0d-aae8-59447b9e2511,No,,0
16199942,0a9ba099-806d-5775-950f-85cbf281917b,No,,0
17180494,0c84934a-19ba-5866-b9aa-c20c2f5e1cc8,Yes,5.00,1
20268080,3a47ab76-d3a2-5214-b865-fd5d2dce2c69,Yes,5.00,1
18859998,d59da532-5576-51ae-a775-4513f20e52b4,No,,0
18467071,a7e8fceb-07ea-5e43-a49b-37728407a32f,No,,0
19837256,68585435-bfb5-50e9-90e9-d9385bdaf230,No,,0
20526139,a78d7dc6-398d-5926-81c5-fa4b255c6c3b,No,,0
18732438,b7ae0b95-a160-5876-a3df-0fe11e74cc98,No,,0
19161257,2e2bee00-740d-5d43-86ac-d7b8b4559580,No,,0
20216058,e618a984-f1c1-5db8-bacd-2ca91a87a64c,No,,0
18988829,bfab7444-0571-5912-b858-93ca351af5ad,No,,0
20374883,1765f68c-90d9-5ba8-b11c-61bc04d6157c,No,,0
14761664,8c049ff3-4c6e-5333-87a8-70438f990047,No,,0
20124660,3bd5ef20-15c0-51e0-93e0-01cdbd45ca9e,No,,0
18847453,f8b4261f-7836-54b1-b4d8-fb71d29f4ea1,No,,0
19089042,18ed6c9d-90ba-5a39-a241-9d4818c8cde4,No,,0
18539998,f59fff92-810a-5d4a-831f-832fac73b84a,No,,0
19401837,6d7da0fc-f8b8-560d-ade3-8dfa152d4237,No,,0
19958119,b460855b-7299-5aa2-8621-142d32905ef0,No,,0
17910729,9f77f91b-5ce3-5583-a4e0-c1845d58ac89,No,,0
20326644,e9e0c4fb-6873-5d5b-a2d9-3026ebb83f9a,No,,0
18737201,b05a855d-f3cd-5605-964c-26f22d5c2c90,No,,0
13118619,7640dbe0-172b-567e-9bed-1ea1dd39d64d,No,,0
